uf,ano,mes,produto,volume_anp_m3,volume_l,preco_rs_l,aliquota,n_vigencias_no_mes,deducao_rs,ato,formula,fonte
DF,2024,9,ETANOL_HIDRATADO,29949.8,29949800.0,4.14,0.13,1,16118982.36,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-09 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2024,10,ETANOL_HIDRATADO,34880.6,34880600.0,4.1,0.13,1,18591359.8,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-10 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2024,11,ETANOL_HIDRATADO,33953.5,33953500.0,4.17,0.13,1,18406192.35,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-11 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2024,12,ETANOL_HIDRATADO,33438.4,33438400.0,4.1,0.13,1,17822667.2,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-12 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2025,1,ETANOL_HIDRATADO,30260.7,30260700.0,4.2,0.13,1,16522342.200000001,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-01 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2025,2,ETANOL_HIDRATADO,27450.9,27450900.0,4.75,0.13,1,16950930.75,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-02 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2025,3,ETANOL_HIDRATADO,27727.7,27727700.0,4.76,0.13,1,17157900.76,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-03 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2025,4,ETANOL_HIDRATADO,26320.4,26320400.0,4.68,0.13,1,16013331.36,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-04 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2025,5,ETANOL_HIDRATADO,25538.2,25538200.0,4.8,0.13,1,15935836.8,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-05 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2025,6,ETANOL_HIDRATADO,22547.4,22547400.0,4.74,0.13,1,13893707.88,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-06 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2025,7,ETANOL_HIDRATADO,22975.4,22975400.0,4.62,0.13,1,13799025.24,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-07 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2025,8,ETANOL_HIDRATADO,23648.5,23648500.0,4.61,0.13,1,14172546.050000003,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-08 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2025,9,ETANOL_HIDRATADO,24019.0,24019000.0,4.57,0.13,1,14269687.9,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-09 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
DF,2025,10,ETANOL_HIDRATADO,25025.7,25025700.0,4.5,0.13,1,14640034.5,"Decreto (DF) nº 43.633, de 08/08/2022 — 'fica fixada em 13% a alíquota do ICMS incidente sobre as operações internas com etanol hidratado combustível - EHC' (art. 4º da EC 123/2022); convalidado retroativamente pela Lei (DF) nº 7.830, de 23/12/2025 (alínea 'k' do inciso II do art. 18 da Lei 1.254/1996)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-10 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
